timestamp,steering_angle,steering_angle_velocity,Speed,Acceleration,drive_jerk
501111000000.000000,-0.30000001192092896,1.0,0.0,1.0,1.0
501181000000.000000,-0.30000001192092896,1.0,0.0,1.0,1.0
501242000000.000000,0.0,1.0,5.0,1.0,1.0
501300000000.000000,0.0,1.0,5.0,1.0,1.0
501311000000.000000,0.30000001192092896,1.0,0.0,1.0,1.0
501339000000.000000,0.0,1.0,5.0,1.0,1.0
501343000000.000000,0.30000001192092896,1.0,0.0,1.0,1.0
501365000000.000000,0.0,1.0,5.0,1.0,1.0
501399000000.000000,0.0,1.0,5.0,1.0,1.0
501400000000.000000,0.30000001192092896,1.0,0.0,1.0,1.0
501434000000.000000,0.0,1.0,5.0,1.0,1.0
501479000000.000000,0.0,1.0,5.0,1.0,1.0
501528000000.000000,0.0,1.0,5.0,1.0,1.0
501571000000.000000,0.0,1.0,5.0,1.0,1.0
501598000000.000000,0.0,1.0,5.0,1.0,1.0
501628000000.000000,0.0,1.0,5.0,1.0,1.0
501660000000.000000,0.0,1.0,5.0,1.0,1.0
501682000000.000000,0.0,1.0,5.0,1.0,1.0
501713000000.000000,0.0,1.0,5.0,1.0,1.0
501749000000.000000,0.0,1.0,5.0,1.0,1.0
501776000000.000000,0.0,1.0,5.0,1.0,1.0
501812000000.000000,0.0,1.0,5.0,1.0,1.0
501841000000.000000,0.0,1.0,5.0,1.0,1.0
501860000000.000000,0.0,1.0,5.0,1.0,1.0
501891000000.000000,0.0,1.0,5.0,1.0,1.0
501912000000.000000,0.0,1.0,5.0,1.0,1.0
501941000000.000000,0.0,1.0,5.0,1.0,1.0
501970000000.000000,0.0,1.0,5.0,1.0,1.0
501997000000.000000,0.0,1.0,5.0,1.0,1.0
502038000000.000000,0.0,1.0,5.0,1.0,1.0
502062000000.000000,0.0,1.0,5.0,1.0,1.0
502092000000.000000,0.0,1.0,5.0,1.0,1.0
502132000000.000000,0.0,1.0,5.0,1.0,1.0
502196000000.000000,0.0,1.0,5.0,1.0,1.0
502198000000.000000,0.0,1.0,5.0,1.0,1.0
502199000000.000000,0.0,1.0,5.0,1.0,1.0
502209000000.000000,0.0,1.0,5.0,1.0,1.0
502213000000.000000,0.0,1.0,5.0,1.0,1.0
502217000000.000000,0.0,1.0,5.0,1.0,1.0
502223000000.000000,0.0,1.0,5.0,1.0,1.0
502225000000.000000,0.0,1.0,5.0,1.0,1.0
502232000000.000000,0.0,1.0,5.0,1.0,1.0
502234000000.000000,0.0,1.0,5.0,1.0,1.0
502234000000.000000,0.0,1.0,5.0,1.0,1.0
502246000000.000000,0.0,1.0,5.0,1.0,1.0
502248000000.000000,0.0,1.0,5.0,1.0,1.0
502251000000.000000,0.0,1.0,5.0,1.0,1.0
502255000000.000000,0.0,1.0,5.0,1.0,1.0
502260000000.000000,0.0,1.0,5.0,1.0,1.0
502266000000.000000,0.0,1.0,5.0,1.0,1.0
502269000000.000000,0.0,1.0,5.0,1.0,1.0
502271000000.000000,0.0,1.0,5.0,1.0,1.0
502276000000.000000,0.0,1.0,5.0,1.0,1.0
502278000000.000000,0.0,1.0,5.0,1.0,1.0
502283000000.000000,0.0,1.0,5.0,1.0,1.0
502285000000.000000,0.0,1.0,5.0,1.0,1.0
502288000000.000000,0.0,1.0,5.0,1.0,1.0
502290000000.000000,0.0,1.0,5.0,1.0,1.0
502294000000.000000,0.0,1.0,5.0,1.0,1.0
502296000000.000000,0.0,1.0,5.0,1.0,1.0
502299000000.000000,0.0,1.0,5.0,1.0,1.0
502301000000.000000,0.0,1.0,5.0,1.0,1.0
502305000000.000000,0.0,1.0,5.0,1.0,1.0
502308000000.000000,0.0,1.0,5.0,1.0,1.0
502311000000.000000,0.0,1.0,5.0,1.0,1.0
502312000000.000000,0.0,1.0,5.0,1.0,1.0
502316000000.000000,0.0,1.0,5.0,1.0,1.0
502317000000.000000,0.0,1.0,5.0,1.0,1.0
502319000000.000000,0.0,1.0,5.0,1.0,1.0
502322000000.000000,0.0,1.0,5.0,1.0,1.0
502324000000.000000,0.0,1.0,5.0,1.0,1.0
502329000000.000000,0.0,1.0,5.0,1.0,1.0
502332000000.000000,0.0,1.0,5.0,1.0,1.0
502334000000.000000,0.0,1.0,5.0,1.0,1.0
502336000000.000000,0.0,1.0,5.0,1.0,1.0
502339000000.000000,0.0,1.0,5.0,1.0,1.0
502343000000.000000,0.0,1.0,5.0,1.0,1.0
502351000000.000000,0.0,1.0,5.0,1.0,1.0
502354000000.000000,0.0,1.0,5.0,1.0,1.0
502359000000.000000,0.0,1.0,5.0,1.0,1.0
502365000000.000000,0.0,1.0,5.0,1.0,1.0
502370000000.000000,0.0,1.0,5.0,1.0,1.0
502374000000.000000,0.0,1.0,5.0,1.0,1.0
502377000000.000000,0.0,1.0,5.0,1.0,1.0
502380000000.000000,0.0,1.0,5.0,1.0,1.0
502382000000.000000,0.0,1.0,5.0,1.0,1.0
502390000000.000000,0.0,1.0,5.0,1.0,1.0
502397000000.000000,0.0,1.0,5.0,1.0,1.0
502407000000.000000,0.0,1.0,5.0,1.0,1.0
502415000000.000000,0.0,1.0,5.0,1.0,1.0
502417000000.000000,0.0,1.0,5.0,1.0,1.0
502423000000.000000,0.0,1.0,5.0,1.0,1.0
502428000000.000000,0.0,1.0,5.0,1.0,1.0
502433000000.000000,0.0,1.0,5.0,1.0,1.0
502435000000.000000,0.0,1.0,5.0,1.0,1.0
502439000000.000000,0.0,1.0,5.0,1.0,1.0
502441000000.000000,0.0,1.0,5.0,1.0,1.0
502445000000.000000,0.0,1.0,5.0,1.0,1.0
502450000000.000000,0.0,1.0,5.0,1.0,1.0
502450000000.000000,0.0,1.0,5.0,1.0,1.0
502455000000.000000,0.0,1.0,5.0,1.0,1.0
502456000000.000000,0.0,1.0,5.0,1.0,1.0
502462000000.000000,0.0,1.0,5.0,1.0,1.0
502474000000.000000,0.0,1.0,5.0,1.0,1.0
502483000000.000000,0.0,1.0,5.0,1.0,1.0
502489000000.000000,0.0,1.0,5.0,1.0,1.0
502500000000.000000,0.0,1.0,5.0,1.0,1.0
502510000000.000000,0.0,1.0,5.0,1.0,1.0
502514000000.000000,0.0,1.0,5.0,1.0,1.0
502518000000.000000,0.0,1.0,5.0,1.0,1.0
502524000000.000000,0.0,1.0,5.0,1.0,1.0
502530000000.000000,0.0,1.0,5.0,1.0,1.0
502536000000.000000,0.0,1.0,5.0,1.0,1.0
502540000000.000000,0.0,1.0,5.0,1.0,1.0
502545000000.000000,0.0,1.0,5.0,1.0,1.0
502548000000.000000,0.0,1.0,5.0,1.0,1.0
502550000000.000000,0.0,1.0,5.0,1.0,1.0
502554000000.000000,0.0,1.0,5.0,1.0,1.0
502558000000.000000,0.0,1.0,5.0,1.0,1.0
502561000000.000000,0.0,1.0,5.0,1.0,1.0
502564000000.000000,0.0,1.0,5.0,1.0,1.0
502572000000.000000,0.0,1.0,5.0,1.0,1.0
502577000000.000000,0.0,1.0,5.0,1.0,1.0
502581000000.000000,0.0,1.0,5.0,1.0,1.0
502585000000.000000,0.0,1.0,5.0,1.0,1.0
502589000000.000000,0.0,1.0,5.0,1.0,1.0
502594000000.000000,0.0,1.0,5.0,1.0,1.0
502597000000.000000,0.0,1.0,5.0,1.0,1.0
502599000000.000000,0.0,1.0,5.0,1.0,1.0
502603000000.000000,0.0,1.0,5.0,1.0,1.0
502608000000.000000,0.0,1.0,5.0,1.0,1.0
502620000000.000000,0.0,1.0,5.0,1.0,1.0
502624000000.000000,0.0,1.0,5.0,1.0,1.0
502630000000.000000,0.0,1.0,5.0,1.0,1.0
502637000000.000000,0.0,1.0,5.0,1.0,1.0
502640000000.000000,0.0,1.0,5.0,1.0,1.0
502643000000.000000,0.0,1.0,5.0,1.0,1.0
502647000000.000000,0.0,1.0,5.0,1.0,1.0
502650000000.000000,0.0,1.0,5.0,1.0,1.0
502653000000.000000,0.0,1.0,5.0,1.0,1.0
502662000000.000000,0.0,1.0,5.0,1.0,1.0
502671000000.000000,0.0,1.0,5.0,1.0,1.0
502674000000.000000,0.0,1.0,5.0,1.0,1.0
502675000000.000000,0.0,1.0,5.0,1.0,1.0
502679000000.000000,0.0,1.0,5.0,1.0,1.0
502685000000.000000,0.0,1.0,5.0,1.0,1.0
502688000000.000000,0.0,1.0,5.0,1.0,1.0
502692000000.000000,0.0,1.0,5.0,1.0,1.0
502697000000.000000,0.0,1.0,5.0,1.0,1.0
502702000000.000000,0.0,1.0,5.0,1.0,1.0
502709000000.000000,0.0,1.0,5.0,1.0,1.0
502713000000.000000,0.0,1.0,5.0,1.0,1.0
502717000000.000000,0.0,1.0,5.0,1.0,1.0
502722000000.000000,0.0,1.0,5.0,1.0,1.0
502731000000.000000,0.0,1.0,5.0,1.0,1.0
502736000000.000000,0.0,1.0,5.0,1.0,1.0
502737000000.000000,0.0,1.0,5.0,1.0,1.0
502741000000.000000,0.0,1.0,5.0,1.0,1.0
502748000000.000000,0.0,1.0,5.0,1.0,1.0
502749000000.000000,0.0,1.0,5.0,1.0,1.0
502753000000.000000,0.0,1.0,5.0,1.0,1.0
502760000000.000000,0.0,1.0,5.0,1.0,1.0
502761000000.000000,0.0,1.0,5.0,1.0,1.0
502764000000.000000,0.0,1.0,5.0,1.0,1.0
502769000000.000000,0.0,1.0,5.0,1.0,1.0
502774000000.000000,0.0,1.0,5.0,1.0,1.0
502777000000.000000,0.0,1.0,5.0,1.0,1.0
502778000000.000000,0.0,1.0,5.0,1.0,1.0
502781000000.000000,0.0,1.0,5.0,1.0,1.0
502782000000.000000,0.0,1.0,5.0,1.0,1.0
502786000000.000000,0.0,1.0,5.0,1.0,1.0
502791000000.000000,0.0,1.0,5.0,1.0,1.0
502792000000.000000,0.0,1.0,5.0,1.0,1.0
502795000000.000000,0.0,1.0,5.0,1.0,1.0
502800000000.000000,0.0,1.0,5.0,1.0,1.0
502803000000.000000,0.0,1.0,5.0,1.0,1.0
502810000000.000000,0.0,1.0,5.0,1.0,1.0
502812000000.000000,0.0,1.0,5.0,1.0,1.0
502816000000.000000,0.0,1.0,5.0,1.0,1.0
502819000000.000000,0.0,1.0,5.0,1.0,1.0
502822000000.000000,0.0,1.0,5.0,1.0,1.0
502825000000.000000,0.0,1.0,5.0,1.0,1.0
502827000000.000000,0.0,1.0,5.0,1.0,1.0
502830000000.000000,0.0,1.0,5.0,1.0,1.0
502834000000.000000,0.0,1.0,5.0,1.0,1.0
502836000000.000000,0.0,1.0,5.0,1.0,1.0
502836000000.000000,0.0,1.0,5.0,1.0,1.0
502843000000.000000,0.0,1.0,5.0,1.0,1.0
502851000000.000000,0.0,1.0,5.0,1.0,1.0
502854000000.000000,0.0,1.0,5.0,1.0,1.0
502856000000.000000,0.0,1.0,5.0,1.0,1.0
502858000000.000000,0.0,1.0,5.0,1.0,1.0
502862000000.000000,0.0,1.0,5.0,1.0,1.0
502867000000.000000,0.0,1.0,5.0,1.0,1.0
502869000000.000000,0.0,1.0,5.0,1.0,1.0
502873000000.000000,0.0,1.0,5.0,1.0,1.0
502877000000.000000,0.0,1.0,5.0,1.0,1.0
502884000000.000000,0.0,1.0,5.0,1.0,1.0
502889000000.000000,0.0,1.0,5.0,1.0,1.0
502893000000.000000,0.0,1.0,5.0,1.0,1.0
502896000000.000000,0.0,1.0,5.0,1.0,1.0
502899000000.000000,0.0,1.0,5.0,1.0,1.0
502904000000.000000,0.0,1.0,5.0,1.0,1.0
502910000000.000000,0.0,1.0,5.0,1.0,1.0
502913000000.000000,0.0,1.0,5.0,1.0,1.0
502917000000.000000,0.0,1.0,5.0,1.0,1.0
502919000000.000000,0.0,1.0,5.0,1.0,1.0
502922000000.000000,0.0,1.0,5.0,1.0,1.0
502925000000.000000,0.0,1.0,5.0,1.0,1.0
502930000000.000000,0.0,1.0,5.0,1.0,1.0
502933000000.000000,0.0,1.0,5.0,1.0,1.0
502938000000.000000,0.0,1.0,5.0,1.0,1.0
502940000000.000000,0.0,1.0,5.0,1.0,1.0
502947000000.000000,0.0,1.0,5.0,1.0,1.0
502952000000.000000,0.0,1.0,5.0,1.0,1.0
502955000000.000000,0.0,1.0,5.0,1.0,1.0
502961000000.000000,0.0,1.0,5.0,1.0,1.0
502962000000.000000,0.0,1.0,5.0,1.0,1.0
502965000000.000000,0.0,1.0,5.0,1.0,1.0
502968000000.000000,0.0,1.0,5.0,1.0,1.0
502972000000.000000,0.0,1.0,5.0,1.0,1.0
502974000000.000000,0.0,1.0,5.0,1.0,1.0
502977000000.000000,0.0,1.0,5.0,1.0,1.0
502981000000.000000,0.0,1.0,5.0,1.0,1.0
502984000000.000000,0.0,1.0,5.0,1.0,1.0
502988000000.000000,0.0,1.0,5.0,1.0,1.0
502991000000.000000,0.0,1.0,5.0,1.0,1.0
502995000000.000000,0.0,1.0,5.0,1.0,1.0
502999000000.000000,0.0,1.0,5.0,1.0,1.0
503001000000.000000,0.0,1.0,5.0,1.0,1.0
503005000000.000000,0.0,1.0,5.0,1.0,1.0
503012000000.000000,0.0,1.0,5.0,1.0,1.0
503015000000.000000,0.0,1.0,5.0,1.0,1.0
503020000000.000000,0.0,1.0,5.0,1.0,1.0
503026000000.000000,0.0,1.0,5.0,1.0,1.0
503029000000.000000,0.0,1.0,5.0,1.0,1.0
503041000000.000000,0.0,1.0,5.0,1.0,1.0
503049000000.000000,0.0,1.0,5.0,1.0,1.0
503051000000.000000,0.0,1.0,5.0,1.0,1.0
503053000000.000000,0.0,1.0,5.0,1.0,1.0
503054000000.000000,0.0,1.0,5.0,1.0,1.0
503059000000.000000,0.0,1.0,5.0,1.0,1.0
503061000000.000000,0.0,1.0,5.0,1.0,1.0
503063000000.000000,0.0,1.0,5.0,1.0,1.0
503066000000.000000,0.0,1.0,5.0,1.0,1.0
503069000000.000000,0.0,1.0,5.0,1.0,1.0
503072000000.000000,0.0,1.0,5.0,1.0,1.0
503074000000.000000,0.0,1.0,5.0,1.0,1.0
503080000000.000000,0.0,1.0,5.0,1.0,1.0
503086000000.000000,0.0,1.0,5.0,1.0,1.0
503088000000.000000,0.0,1.0,5.0,1.0,1.0
503098000000.000000,0.0,1.0,5.0,1.0,1.0
503101000000.000000,0.0,1.0,5.0,1.0,1.0
503107000000.000000,0.0,1.0,5.0,1.0,1.0
503108000000.000000,0.0,1.0,5.0,1.0,1.0
503111000000.000000,0.0,1.0,5.0,1.0,1.0
503112000000.000000,0.0,1.0,5.0,1.0,1.0
503115000000.000000,0.0,1.0,5.0,1.0,1.0
503117000000.000000,0.0,1.0,5.0,1.0,1.0
503120000000.000000,0.0,1.0,5.0,1.0,1.0
503123000000.000000,0.0,1.0,5.0,1.0,1.0
503125000000.000000,0.0,1.0,5.0,1.0,1.0
503129000000.000000,0.0,1.0,5.0,1.0,1.0
503132000000.000000,0.0,1.0,5.0,1.0,1.0
503134000000.000000,0.0,1.0,5.0,1.0,1.0
503135000000.000000,0.0,1.0,5.0,1.0,1.0
503141000000.000000,0.0,1.0,5.0,1.0,1.0
503145000000.000000,0.0,1.0,5.0,1.0,1.0
503151000000.000000,0.0,1.0,5.0,1.0,1.0
503155000000.000000,0.0,1.0,5.0,1.0,1.0
503158000000.000000,0.0,1.0,5.0,1.0,1.0
503163000000.000000,0.0,1.0,5.0,1.0,1.0
503171000000.000000,0.0,1.0,5.0,1.0,1.0
503176000000.000000,0.0,1.0,5.0,1.0,1.0
503180000000.000000,0.0,1.0,5.0,1.0,1.0
503183000000.000000,0.0,1.0,5.0,1.0,1.0
503193000000.000000,0.0,1.0,5.0,1.0,1.0
503201000000.000000,0.0,1.0,5.0,1.0,1.0
503205000000.000000,0.0,1.0,5.0,1.0,1.0
503212000000.000000,0.0,1.0,5.0,1.0,1.0
503217000000.000000,0.0,1.0,5.0,1.0,1.0
503222000000.000000,0.0,1.0,5.0,1.0,1.0
503225000000.000000,0.0,1.0,5.0,1.0,1.0
503228000000.000000,0.0,1.0,5.0,1.0,1.0
503232000000.000000,0.0,1.0,5.0,1.0,1.0
503235000000.000000,0.0,1.0,5.0,1.0,1.0
503239000000.000000,0.0,1.0,5.0,1.0,1.0
503241000000.000000,0.0,1.0,5.0,1.0,1.0
503245000000.000000,0.0,1.0,5.0,1.0,1.0
503246000000.000000,0.0,1.0,5.0,1.0,1.0
503251000000.000000,0.0,1.0,5.0,1.0,1.0
503254000000.000000,0.0,1.0,5.0,1.0,1.0
503256000000.000000,0.0,1.0,5.0,1.0,1.0
503259000000.000000,0.0,1.0,5.0,1.0,1.0
503263000000.000000,0.0,1.0,5.0,1.0,1.0
503268000000.000000,0.0,1.0,5.0,1.0,1.0
503275000000.000000,0.0,1.0,5.0,1.0,1.0
503279000000.000000,0.0,1.0,5.0,1.0,1.0
503284000000.000000,0.0,1.0,5.0,1.0,1.0
503288000000.000000,0.0,1.0,5.0,1.0,1.0
503292000000.000000,0.0,1.0,5.0,1.0,1.0
503295000000.000000,0.0,1.0,5.0,1.0,1.0
503298000000.000000,0.0,1.0,5.0,1.0,1.0
503300000000.000000,0.0,1.0,5.0,1.0,1.0
503302000000.000000,0.0,1.0,5.0,1.0,1.0
503302000000.000000,0.0,1.0,5.0,1.0,1.0
503304000000.000000,0.0,1.0,5.0,1.0,1.0
503306000000.000000,0.0,1.0,5.0,1.0,1.0
503307000000.000000,0.0,1.0,5.0,1.0,1.0
503312000000.000000,0.0,1.0,5.0,1.0,1.0
503314000000.000000,0.0,1.0,5.0,1.0,1.0
503316000000.000000,0.0,1.0,5.0,1.0,1.0
503320000000.000000,0.0,1.0,5.0,1.0,1.0
503322000000.000000,0.0,1.0,5.0,1.0,1.0
503326000000.000000,0.0,1.0,5.0,1.0,1.0
503328000000.000000,0.0,1.0,5.0,1.0,1.0
503330000000.000000,0.0,1.0,5.0,1.0,1.0
503331000000.000000,0.0,1.0,5.0,1.0,1.0
503395000000.000000,0.0,1.0,5.0,1.0,1.0
503399000000.000000,0.0,1.0,5.0,1.0,1.0
503404000000.000000,0.0,1.0,5.0,1.0,1.0
503406000000.000000,0.0,1.0,5.0,1.0,1.0
503416000000.000000,0.0,1.0,5.0,1.0,1.0
503446000000.000000,0.0,1.0,5.0,1.0,1.0
503468000000.000000,0.0,1.0,5.0,1.0,1.0
503488000000.000000,0.0,1.0,5.0,1.0,1.0
503509000000.000000,0.0,1.0,5.0,1.0,1.0
503539000000.000000,0.0,1.0,5.0,1.0,1.0
503553000000.000000,0.0,1.0,5.0,1.0,1.0
503580000000.000000,0.0,1.0,5.0,1.0,1.0
503603000000.000000,0.0,1.0,5.0,1.0,1.0
503622000000.000000,0.0,1.0,5.0,1.0,1.0
503635000000.000000,0.0,1.0,5.0,1.0,1.0
503654000000.000000,0.0,1.0,5.0,1.0,1.0
503673000000.000000,0.0,1.0,5.0,1.0,1.0
503690000000.000000,0.0,1.0,5.0,1.0,1.0
503719000000.000000,0.0,1.0,5.0,1.0,1.0
503740000000.000000,0.0,1.0,5.0,1.0,1.0
503768000000.000000,0.0,1.0,5.0,1.0,1.0
503794000000.000000,0.0,1.0,5.0,1.0,1.0
503824000000.000000,0.0,1.0,5.0,1.0,1.0
503841000000.000000,0.0,1.0,5.0,1.0,1.0
503862000000.000000,0.0,1.0,5.0,1.0,1.0
504509000000.000000,0.0,1.0,5.0,1.0,1.0
504552000000.000000,0.0,1.0,5.0,1.0,1.0
504582000000.000000,0.0,1.0,5.0,1.0,1.0
504616000000.000000,0.0,1.0,5.0,1.0,1.0
504647000000.000000,0.0,1.0,5.0,1.0,1.0
504672000000.000000,0.0,1.0,5.0,1.0,1.0
504698000000.000000,0.0,1.0,5.0,1.0,1.0
504770000000.000000,0.0,1.0,5.0,1.0,1.0
504774000000.000000,0.0,1.0,5.0,1.0,1.0
504778000000.000000,0.0,1.0,5.0,1.0,1.0
504780000000.000000,0.0,1.0,5.0,1.0,1.0
504782000000.000000,0.0,1.0,5.0,1.0,1.0
504787000000.000000,0.0,1.0,5.0,1.0,1.0
504792000000.000000,0.0,1.0,5.0,1.0,1.0
504801000000.000000,0.0,1.0,5.0,1.0,1.0
504819000000.000000,0.0,1.0,5.0,1.0,1.0
504847000000.000000,0.0,1.0,5.0,1.0,1.0
504870000000.000000,0.0,1.0,5.0,1.0,1.0
504896000000.000000,0.0,1.0,5.0,1.0,1.0
504923000000.000000,0.0,1.0,5.0,1.0,1.0
504945000000.000000,0.0,1.0,5.0,1.0,1.0
504965000000.000000,0.0,1.0,5.0,1.0,1.0
504996000000.000000,0.0,1.0,5.0,1.0,1.0
505043000000.000000,0.0,1.0,5.0,1.0,1.0
505079000000.000000,0.0,1.0,5.0,1.0,1.0
505141000000.000000,0.0,1.0,5.0,1.0,1.0
505155000000.000000,0.0,1.0,5.0,1.0,1.0
505159000000.000000,0.0,1.0,5.0,1.0,1.0
505166000000.000000,0.0,1.0,5.0,1.0,1.0
505170000000.000000,0.0,1.0,5.0,1.0,1.0
505176000000.000000,0.0,1.0,5.0,1.0,1.0
505226000000.000000,0.0,1.0,5.0,1.0,1.0
505270000000.000000,0.0,1.0,5.0,1.0,1.0
505336000000.000000,0.0,1.0,5.0,1.0,1.0
505367000000.000000,0.0,1.0,5.0,1.0,1.0
505383000000.000000,0.0,1.0,5.0,1.0,1.0
505399000000.000000,0.0,1.0,5.0,1.0,1.0
505422000000.000000,0.0,1.0,5.0,1.0,1.0
505435000000.000000,0.0,1.0,5.0,1.0,1.0
505459000000.000000,0.0,1.0,5.0,1.0,1.0
505480000000.000000,0.0,1.0,5.0,1.0,1.0
505512000000.000000,0.0,1.0,5.0,1.0,1.0
505535000000.000000,0.0,1.0,5.0,1.0,1.0
505559000000.000000,0.0,1.0,5.0,1.0,1.0
505571000000.000000,0.0,1.0,5.0,1.0,1.0
505595000000.000000,0.0,1.0,5.0,1.0,1.0
505626000000.000000,0.0,1.0,5.0,1.0,1.0
505645000000.000000,0.0,1.0,5.0,1.0,1.0
505662000000.000000,0.0,1.0,5.0,1.0,1.0
505688000000.000000,0.0,1.0,5.0,1.0,1.0
505709000000.000000,0.0,1.0,5.0,1.0,1.0
505731000000.000000,0.0,1.0,5.0,1.0,1.0
505770000000.000000,0.0,1.0,5.0,1.0,1.0
505795000000.000000,0.0,1.0,5.0,1.0,1.0
505817000000.000000,0.0,1.0,5.0,1.0,1.0
505839000000.000000,0.0,1.0,5.0,1.0,1.0
505863000000.000000,0.0,1.0,5.0,1.0,1.0
505879000000.000000,0.0,1.0,5.0,1.0,1.0
505904000000.000000,0.0,1.0,5.0,1.0,1.0
505929000000.000000,0.0,1.0,5.0,1.0,1.0
505951000000.000000,0.0,1.0,5.0,1.0,1.0
505977000000.000000,0.0,1.0,5.0,1.0,1.0
505999000000.000000,0.0,1.0,5.0,1.0,1.0
506032000000.000000,0.0,1.0,5.0,1.0,1.0
506052000000.000000,0.0,1.0,5.0,1.0,1.0
506078000000.000000,0.0,1.0,5.0,1.0,1.0
506116000000.000000,0.0,1.0,5.0,1.0,1.0
506151000000.000000,0.0,1.0,5.0,1.0,1.0
506179000000.000000,0.0,1.0,5.0,1.0,1.0
506198000000.000000,0.0,1.0,5.0,1.0,1.0
506223000000.000000,0.0,1.0,5.0,1.0,1.0
506243000000.000000,0.0,1.0,5.0,1.0,1.0
506268000000.000000,0.0,1.0,5.0,1.0,1.0
506291000000.000000,0.0,1.0,5.0,1.0,1.0
506319000000.000000,0.0,1.0,5.0,1.0,1.0
506349000000.000000,0.0,1.0,5.0,1.0,1.0
506368000000.000000,0.0,1.0,5.0,1.0,1.0
506392000000.000000,0.0,1.0,5.0,1.0,1.0
506418000000.000000,0.0,1.0,5.0,1.0,1.0
506437000000.000000,0.0,1.0,5.0,1.0,1.0
506455000000.000000,0.0,1.0,5.0,1.0,1.0
506476000000.000000,0.0,1.0,5.0,1.0,1.0
506490000000.000000,0.0,1.0,5.0,1.0,1.0
506506000000.000000,0.0,1.0,5.0,1.0,1.0
506538000000.000000,0.0,1.0,5.0,1.0,1.0
506574000000.000000,0.0,1.0,5.0,1.0,1.0
506596000000.000000,0.0,1.0,5.0,1.0,1.0
506626000000.000000,0.0,1.0,5.0,1.0,1.0
506645000000.000000,0.0,1.0,5.0,1.0,1.0
506666000000.000000,0.0,1.0,5.0,1.0,1.0
506690000000.000000,0.0,1.0,5.0,1.0,1.0
506717000000.000000,0.0,1.0,5.0,1.0,1.0
506745000000.000000,0.0,1.0,5.0,1.0,1.0
506779000000.000000,0.0,1.0,5.0,1.0,1.0
506801000000.000000,0.0,1.0,5.0,1.0,1.0
506834000000.000000,0.0,1.0,5.0,1.0,1.0
506853000000.000000,0.0,1.0,5.0,1.0,1.0
506870000000.000000,0.0,1.0,5.0,1.0,1.0
506913000000.000000,0.0,1.0,5.0,1.0,1.0
506937000000.000000,0.0,1.0,5.0,1.0,1.0
507000000000.000000,0.0,1.0,5.0,1.0,1.0
507025000000.000000,0.0,1.0,5.0,1.0,1.0
507061000000.000000,0.0,1.0,5.0,1.0,1.0
507083000000.000000,0.0,1.0,5.0,1.0,1.0
507102000000.000000,0.0,1.0,5.0,1.0,1.0
507130000000.000000,0.0,1.0,5.0,1.0,1.0
507154000000.000000,0.0,1.0,5.0,1.0,1.0
507177000000.000000,0.0,1.0,5.0,1.0,1.0
507201000000.000000,0.0,1.0,5.0,1.0,1.0
507236000000.000000,0.0,1.0,5.0,1.0,1.0
507266000000.000000,0.0,1.0,5.0,1.0,1.0
507301000000.000000,0.0,1.0,5.0,1.0,1.0
507324000000.000000,0.0,1.0,5.0,1.0,1.0
507359000000.000000,0.0,1.0,5.0,1.0,1.0
507397000000.000000,0.0,1.0,5.0,1.0,1.0
507432000000.000000,0.0,1.0,5.0,1.0,1.0
507461000000.000000,0.0,1.0,5.0,1.0,1.0
507550000000.000000,-0.30000001192092896,1.0,0.0,1.0,1.0
507661000000.000000,0.0,1.0,5.0,1.0,1.0
507702000000.000000,0.30000001192092896,1.0,0.0,1.0,1.0
507748000000.000000,0.30000001192092896,1.0,0.0,1.0,1.0
507779000000.000000,0.0,1.0,5.0,1.0,1.0
507927000000.000000,0.0,1.0,5.0,1.0,1.0
507972000000.000000,0.0,1.0,5.0,1.0,1.0
508011000000.000000,0.0,1.0,5.0,1.0,1.0
508037000000.000000,0.0,1.0,5.0,1.0,1.0
508060000000.000000,0.0,1.0,5.0,1.0,1.0
508088000000.000000,0.0,1.0,5.0,1.0,1.0
508115000000.000000,0.0,1.0,5.0,1.0,1.0
508145000000.000000,0.0,1.0,5.0,1.0,1.0
508175000000.000000,0.0,1.0,5.0,1.0,1.0
508218000000.000000,0.0,1.0,5.0,1.0,1.0
508256000000.000000,0.0,1.0,5.0,1.0,1.0
508288000000.000000,0.0,1.0,5.0,1.0,1.0
508315000000.000000,0.0,1.0,5.0,1.0,1.0
508339000000.000000,0.0,1.0,5.0,1.0,1.0
508362000000.000000,0.0,1.0,5.0,1.0,1.0
508384000000.000000,0.0,1.0,5.0,1.0,1.0
508401000000.000000,0.0,1.0,5.0,1.0,1.0
508428000000.000000,0.0,1.0,5.0,1.0,1.0
508460000000.000000,0.0,1.0,5.0,1.0,1.0
508489000000.000000,0.0,1.0,5.0,1.0,1.0
508512000000.000000,0.0,1.0,5.0,1.0,1.0
508537000000.000000,0.0,1.0,5.0,1.0,1.0
508557000000.000000,0.0,1.0,5.0,1.0,1.0
508587000000.000000,0.0,1.0,5.0,1.0,1.0
508609000000.000000,0.0,1.0,5.0,1.0,1.0
508632000000.000000,0.0,1.0,5.0,1.0,1.0
508653000000.000000,0.0,1.0,5.0,1.0,1.0
508676000000.000000,0.0,1.0,5.0,1.0,1.0
508706000000.000000,0.0,1.0,5.0,1.0,1.0
508729000000.000000,0.0,1.0,5.0,1.0,1.0
508755000000.000000,0.0,1.0,5.0,1.0,1.0
508784000000.000000,0.0,1.0,5.0,1.0,1.0
